"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
50703668,-70.0,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Dermochelys coriacea","2280","2021-08-03","2021-08-31",3,4,1,,,,"7406:219:209","POLYGON((-69.9 41,-70 41,-70 41.1,-69.9 41.1,-69.9 41))"
50703673,-70.0,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Dermochelys coriacea;Mola mola","2280","2021-08-03","2021-08-31",7,8,3,,,,"7406:219:219","POLYGON((-69.9 41.1,-70 41.1,-70 41.2,-69.9 41.2,-69.9 41.1))"
50703669,-69.6,41.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:219:216","POLYGON((-69.6 41.1,-69.7 41.1,-69.7 41.2,-69.6 41.2,-69.6 41.1))"
50703657,-69.3,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera acutorostrata;Grampus griseus","2280","2021-09-14","2021-09-14",2,51,2,,,,"7406:219:103","POLYGON((-69.3 41,-69.4 41,-69.4 41.1,-69.3 41.1,-69.3 41))"
50703655,-69.2,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:219:102","POLYGON((-69.2 41,-69.3 41,-69.3 41.1,-69.2 41.1,-69.2 41))"
50703654,-69.0,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Halichoerus grypus","2280","2021-08-17","2021-08-17",4,5,2,,,,"7406:219:100","POLYGON((-69 41,-69.1 41,-69.1 41.1,-69 41.1,-69 41))"
50703659,-69.3,41.1,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera acutorostrata;Mola mola","2280","2021-08-17","2021-09-14",2,2,2,,,,"7406:219:112","POLYGON((-69.2 41.1,-69.3 41.1,-69.3 41.2,-69.2 41.2,-69.2 41.1))"
50703661,-69.2,41.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-08-03","2021-09-14",4,4,1,,,,"7406:219:122","POLYGON((-69.2 41.2,-69.3 41.2,-69.3 41.3,-69.2 41.3,-69.2 41.2))"
50703662,-69.2,41.3,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-09-14","2021-09-14",2,2,1,,,,"7406:219:132","POLYGON((-69.2 41.3,-69.3 41.3,-69.3 41.4,-69.2 41.4,-69.2 41.3))"
50703663,-69.0,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:219:140","POLYGON((-69 41.4,-69.1 41.4,-69.1 41.5,-69 41.5,-69 41.4))"
50703665,-69.1,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola;Prionace glauca","2280","2021-09-14","2021-09-14",4,5,2,,,,"7406:219:141","POLYGON((-69.1 41.4,-69.2 41.4,-69.2 41.5,-69.1 41.5,-69.1 41.4))"
50703666,-69.3,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-09-14","2021-09-14",2,2,1,,,,"7406:219:143","POLYGON((-69.3 41.4,-69.4 41.4,-69.4 41.5,-69.3 41.5,-69.3 41.4))"
50703675,-69.5,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera acutorostrata;Prionace glauca","2280","2021-08-03","2021-09-14",2,2,2,,,,"7406:219:245","POLYGON((-69.5 41.4,-69.6 41.4,-69.6 41.5,-69.5 41.5,-69.5 41.4))"
50703707,-69.8,41.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-03","2021-08-03",5,5,1,,,,"7406:219:458","POLYGON((-69.8 41.5,-69.9 41.5,-69.9 41.6,-69.8 41.6,-69.8 41.5))"
50703708,-69.8,41.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-03","2021-08-03",1,1,1,,,,"7406:219:467","POLYGON((-69.7 41.6,-69.8 41.6,-69.8 41.7,-69.7 41.7,-69.7 41.6))"
50703719,-69.8,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera physalus;Caretta caretta","2280","2021-08-03","2021-08-18",2,2,2,,,,"7406:219:478","POLYGON((-69.8 41.7,-69.9 41.7,-69.9 41.8,-69.8 41.8,-69.8 41.7))"
50703717,-69.7,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinidae;Mola mola","2280","2021-08-18","2021-09-14",4,4,2,,,,"7406:219:477","POLYGON((-69.7 41.7,-69.8 41.7,-69.8 41.8,-69.7 41.8,-69.7 41.7))"
50703714,-69.7,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis;Mola mola","2280","2021-09-14","2021-09-14",2,41,2,,,,"7406:219:476","POLYGON((-69.6 41.7,-69.7 41.7,-69.7 41.8,-69.6 41.8,-69.6 41.7))"
50703712,-69.5,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera physalus;Halichoerus grypus;Lagenorhynchus acutus;Mola mola","2280","2021-08-03","2021-09-14",4,8,4,,,,"7406:219:475","POLYGON((-69.5 41.7,-69.6 41.7,-69.6 41.8,-69.5 41.8,-69.5 41.7))"
50703690,-69.4,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Mola mola","2280","2021-08-03","2021-09-14",3,3,2,,,,"7406:219:374","POLYGON((-69.4 41.7,-69.5 41.7,-69.5 41.8,-69.4 41.8,-69.4 41.7))"
50703687,-69.4,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-18","2021-08-18",1,1,1,,,,"7406:219:373","POLYGON((-69.3 41.7,-69.4 41.7,-69.4 41.8,-69.3 41.8,-69.3 41.7))"
50703702,-69.3,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Cheloniidae;Chordata;Mola mola","2280","2021-08-16","2021-09-14",3,22,3,,,,"7406:219:383","POLYGON((-69.3 41.8,-69.4 41.8,-69.4 41.9,-69.3 41.9,-69.3 41.8))"
50703704,-69.4,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera physalus;Mola mola","2280","2021-09-14","2021-09-14",2,3,2,,,,"7406:219:384","POLYGON((-69.4 41.8,-69.5 41.8,-69.5 41.9,-69.4 41.9,-69.4 41.8))"
50703706,-69.1,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-01","2021-08-01",1,1,1,,,,"7406:219:391","POLYGON((-69.1 41.9,-69.2 41.9,-69.2 42,-69.1 42,-69.1 41.9))"
50703705,-69.1,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-01","2021-08-01",1,1,1,,,,"7406:219:390","POLYGON((-69 41.9,-69.1 41.9,-69.1 42,-69 42,-69 41.9))"
50703693,-69.0,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola;Prionace glauca","2280","2021-08-17","2021-08-18",3,5,2,,,,"7406:219:380","POLYGON((-69 41.8,-69.1 41.8,-69.1 41.9,-69 41.9,-69 41.8))"
50703695,-69.1,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenopteridae;Mola mola","2280","2021-09-14","2021-09-14",2,4,2,,,,"7406:219:381","POLYGON((-69.1 41.8,-69.2 41.8,-69.2 41.9,-69.1 41.9,-69.1 41.8))"
50703699,-69.2,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera physalus;Carcharodon carcharias;Dermochelys coriacea;Mola mola","2280","2021-08-16","2021-09-14",4,4,4,,,,"7406:219:382","POLYGON((-69.2 41.8,-69.3 41.8,-69.3 41.9,-69.2 41.9,-69.2 41.8))"
50703686,-69.2,41.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-08-03","2021-08-03",1,1,1,,,,"7406:219:372","POLYGON((-69.2 41.7,-69.3 41.7,-69.3 41.8,-69.2 41.8,-69.2 41.7))"
50703685,-69.1,41.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-08-03","2021-08-03",1,1,1,,,,"7406:219:370","POLYGON((-69 41.7,-69.1 41.7,-69.1 41.8,-69 41.8,-69 41.7))"
50703683,-69.1,41.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola;Prionace glauca","2280","2021-08-03","2021-09-14",2,2,2,,,,"7406:219:360","POLYGON((-69 41.6,-69.1 41.6,-69.1 41.7,-69 41.7,-69 41.6))"
50703684,-69.4,41.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-08-03","2021-08-03",1,1,1,,,,"7406:219:364","POLYGON((-69.4 41.6,-69.5 41.6,-69.5 41.7,-69.4 41.7,-69.4 41.6))"
50703681,-69.5,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-03","2021-08-03",2,2,1,,,,"7406:219:354","POLYGON((-69.4 41.5,-69.5 41.5,-69.5 41.6,-69.4 41.6,-69.4 41.5))"
50703678,-69.1,41.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola;Prionace glauca","2280","2021-09-14","2021-09-14",4,4,2,,,,"7406:219:351","POLYGON((-69.1 41.5,-69.2 41.5,-69.2 41.6,-69.1 41.6,-69.1 41.5))"
50703680,-69.2,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Megaptera novaeangliae;Mola mola","2280","2021-08-18","2021-09-14",2,2,2,,,,"7406:219:352","POLYGON((-69.2 41.5,-69.3 41.5,-69.3 41.6,-69.2 41.6,-69.2 41.5))"
50703676,-69.1,41.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-09-14","2021-09-14",1,1,1,,,,"7406:219:350","POLYGON((-69 41.5,-69.1 41.5,-69.1 41.6,-69 41.6,-69 41.5))"
50703639,-68.8,41.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-09-14","2021-09-14",1,2,1,,,,"7406:218:467","POLYGON((-68.7 41.6,-68.8 41.6,-68.8 41.7,-68.7 41.7,-68.7 41.6))"
50703641,-68.9,41.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola;Prionace glauca","2280","2021-09-14","2021-09-14",2,2,2,,,,"7406:218:468","POLYGON((-68.8 41.6,-68.9 41.6,-68.9 41.7,-68.8 41.7,-68.8 41.6))"
50703642,-68.9,41.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-09-14","2021-09-14",1,1,1,,,,"7406:218:469","POLYGON((-68.9 41.6,-69 41.6,-69 41.7,-68.9 41.7,-68.9 41.6))"
50703647,-68.8,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-17","2021-08-18",2,2,1,,,,"7406:218:488","POLYGON((-68.8 41.8,-68.9 41.8,-68.9 41.9,-68.8 41.9,-68.8 41.8))"
50703648,-69.0,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:218:489","POLYGON((-68.9 41.8,-69 41.8,-69 41.9,-68.9 41.9,-68.9 41.8))"
50703652,-69.0,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-08-16","2021-08-16",1,1,1,,,,"7406:218:499","POLYGON((-68.9 41.9,-69 41.9,-69 42,-68.9 42,-68.9 41.9))"
50703651,-68.8,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-01","2021-08-01",1,1,1,,,,"7406:218:497","POLYGON((-68.7 41.9,-68.8 41.9,-68.8 42,-68.7 42,-68.7 41.9))"
50703650,-68.7,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-17","2021-08-17",1,2,1,,,,"7406:218:496","POLYGON((-68.6 41.9,-68.7 41.9,-68.7 42,-68.6 42,-68.6 41.9))"
50703649,-68.5,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-09-14","2021-09-14",1,1,1,,,,"7406:218:495","POLYGON((-68.5 41.9,-68.6 41.9,-68.6 42,-68.5 42,-68.5 41.9))"
50703645,-68.8,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:218:487","POLYGON((-68.7 41.8,-68.8 41.8,-68.8 41.9,-68.7 41.9,-68.7 41.8))"
50703644,-68.7,41.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-09-14","2021-09-14",2,2,1,,,,"7406:218:477","POLYGON((-68.7 41.7,-68.8 41.7,-68.8 41.8,-68.7 41.8,-68.7 41.7))"
50703643,-68.5,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-09-14","2021-09-14",1,1,1,,,,"7406:218:475","POLYGON((-68.5 41.7,-68.6 41.7,-68.6 41.8,-68.5 41.8,-68.5 41.7))"
50703617,-68.3,41.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera acutorostrata;Delphinus delphis","2280","2021-08-01","2021-08-01",4,90,2,,,,"7406:218:373","POLYGON((-68.3 41.7,-68.4 41.7,-68.4 41.8,-68.3 41.8,-68.3 41.7))"
50703623,-68.4,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-18","2021-09-14",2,2,1,,,,"7406:218:383","POLYGON((-68.3 41.8,-68.4 41.8,-68.4 41.9,-68.3 41.9,-68.3 41.8))"
50703625,-68.4,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola;Prionace glauca","2280","2021-08-18","2021-09-14",2,3,2,,,,"7406:218:384","POLYGON((-68.4 41.8,-68.5 41.8,-68.5 41.9,-68.4 41.9,-68.4 41.8))"
50703638,-68.4,42.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera acutorostrata;Chondrichthyes;Prionace glauca","2280","2021-08-01","2021-09-14",4,4,3,,,,"7406:218:394","POLYGON((-68.4 41.9,-68.5 41.9,-68.5 42,-68.4 42,-68.4 41.9))"
50703634,-68.3,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera acutorostrata;Cetacea","2280","2021-08-01","2021-08-01",4,4,2,,,,"7406:218:393","POLYGON((-68.3 41.9,-68.4 41.9,-68.4 42,-68.3 42,-68.3 41.9))"
50703632,-68.3,42.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera acutorostrata;Delphinus delphis;Mola mola","2280","2021-08-01","2021-08-17",3,47,3,,,,"7406:218:392","POLYGON((-68.2 41.9,-68.3 41.9,-68.3 42,-68.2 42,-68.2 41.9))"
50703629,-68.1,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Prionace glauca","2280","2021-09-14","2021-09-14",1,1,1,,,,"7406:218:391","POLYGON((-68.1 41.9,-68.2 41.9,-68.2 42,-68.1 42,-68.1 41.9))"
50703628,-68.0,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Delphinidae","2280","2021-08-18","2021-09-14",3,8,2,,,,"7406:218:390","POLYGON((-68 41.9,-68.1 41.9,-68.1 42,-68 42,-68 41.9))"
50703619,-68.2,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinidae;Tursiops truncatus","2280","2021-09-14","2021-09-14",3,33,2,,,,"7406:218:381","POLYGON((-68.1 41.8,-68.2 41.8,-68.2 41.9,-68.1 41.9,-68.1 41.8))"
50703621,-68.2,41.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinidae;Megaptera novaeangliae","2280","2021-09-14","2021-09-14",2,2,2,,,,"7406:218:382","POLYGON((-68.2 41.8,-68.3 41.8,-68.3 41.9,-68.2 41.9,-68.2 41.8))"
50703607,-68.1,41.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis","2280","2021-08-18","2021-08-18",1,34,1,,,,"7406:218:140","POLYGON((-68 41.4,-68.1 41.4,-68.1 41.5,-68 41.5,-68 41.4))"
50703608,-68.1,41.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis","2280","2021-08-18","2021-08-18",1,30,1,,,,"7406:218:141","POLYGON((-68.1 41.4,-68.2 41.4,-68.2 41.5,-68.1 41.5,-68.1 41.4))"
50703606,-68.5,41.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola;Prionace glauca","2280","2021-08-01","2021-08-01",3,3,2,,,,"7406:218:134","POLYGON((-68.4 41.3,-68.5 41.3,-68.5 41.4,-68.4 41.4,-68.4 41.3))"
50703609,-68.4,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis","2280","2021-08-01","2021-08-01",1,22,1,,,,"7406:218:144","POLYGON((-68.4 41.4,-68.5 41.4,-68.5 41.5,-68.4 41.5,-68.4 41.4))"
50703614,-68.6,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera physalus;Megaptera novaeangliae","2280","2021-08-18","2021-08-18",2,2,2,,,,"7406:218:246","POLYGON((-68.6 41.4,-68.7 41.4,-68.7 41.5,-68.6 41.5,-68.6 41.4))"
50703615,-68.9,41.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:218:248","POLYGON((-68.8 41.4,-68.9 41.4,-68.9 41.5,-68.8 41.5,-68.8 41.4))"
50703612,-68.9,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",7,23,1,,,,"7406:218:209","POLYGON((-68.9 41,-69 41,-69 41.1,-68.9 41.1,-68.9 41))"
50703611,-68.9,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:218:208","POLYGON((-68.8 41,-68.9 41,-68.9 41.1,-68.8 41.1,-68.8 41))"
50703610,-68.8,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:218:207","POLYGON((-68.7 41,-68.8 41,-68.8 41.1,-68.7 41.1,-68.7 41))"
50703483,-68.3,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Mola mola","2280","2021-08-17","2021-08-17",3,3,2,,,,"7406:208:393","POLYGON((-68.3 40.9,-68.4 40.9,-68.4 41,-68.3 41,-68.3 40.9))"
50703478,-68.4,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Balaenoptera acutorostrata;Cetacea;Chondrichthyes;Delphinus delphis","2280","2021-08-17","2021-08-17",5,24,4,,,,"7406:208:374","POLYGON((-68.4 40.7,-68.5 40.7,-68.5 40.8,-68.4 40.8,-68.4 40.7))"
50703474,-68.4,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",5,23,1,,,,"7406:208:373","POLYGON((-68.3 40.7,-68.4 40.7,-68.4 40.8,-68.3 40.8,-68.3 40.7))"
50703481,-68.2,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",3,6,1,,,,"7406:208:382","POLYGON((-68.2 40.8,-68.3 40.8,-68.3 40.9,-68.2 40.9,-68.2 40.8))"
50703480,-68.1,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",2,2,1,,,,"7406:208:381","POLYGON((-68.1 40.8,-68.2 40.8,-68.2 40.9,-68.1 40.9,-68.1 40.8))"
50703479,-68.1,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Perciformes","2280","2021-08-17","2021-08-17",1,6,1,,,,"7406:208:380","POLYGON((-68 40.8,-68.1 40.8,-68.1 40.9,-68 40.9,-68 40.8))"
50703472,-68.2,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Mola mola","2280","2021-08-17","2021-08-17",4,4,2,,,,"7406:208:362","POLYGON((-68.2 40.6,-68.3 40.6,-68.3 40.7,-68.2 40.7,-68.2 40.6))"
50703470,-68.1,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",3,5,1,,,,"7406:208:361","POLYGON((-68.1 40.6,-68.2 40.6,-68.2 40.7,-68.1 40.7,-68.1 40.6))"
50703469,-68.1,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Grampus griseus","2280","2021-08-17","2021-08-17",1,10,1,,,,"7406:208:360","POLYGON((-68 40.6,-68.1 40.6,-68.1 40.7,-68 40.7,-68 40.6))"
50703473,-68.3,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",2,2,1,,,,"7406:208:363","POLYGON((-68.3 40.6,-68.4 40.6,-68.4 40.7,-68.3 40.7,-68.3 40.6))"
50703484,-68.7,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-01","2021-08-01",1,1,1,,,,"7406:208:467","POLYGON((-68.7 40.6,-68.8 40.6,-68.8 40.7,-68.7 40.7,-68.7 40.6))"
50703492,-68.9,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:208:489","POLYGON((-68.9 40.8,-69 40.8,-69 40.9,-68.9 40.9,-68.9 40.8))"
50703491,-68.8,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Mola mola;Prionace glauca","2280","2021-08-17","2021-08-17",4,4,3,,,,"7406:208:488","POLYGON((-68.8 40.8,-68.9 40.8,-68.9 40.9,-68.8 40.9,-68.8 40.8))"
50703487,-68.6,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-01","2021-08-17",6,6,1,,,,"7406:208:476","POLYGON((-68.6 40.7,-68.7 40.7,-68.7 40.8,-68.6 40.8,-68.6 40.7))"
50703485,-68.5,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",2,3,1,,,,"7406:208:475","POLYGON((-68.5 40.7,-68.6 40.7,-68.6 40.8,-68.5 40.8,-68.5 40.7))"
50703488,-68.7,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:208:486","POLYGON((-68.6 40.8,-68.7 40.8,-68.7 40.9,-68.6 40.9,-68.6 40.8))"
50703493,-68.6,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Cetacea","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:208:495","POLYGON((-68.5 40.9,-68.6 40.9,-68.6 41,-68.5 41,-68.5 40.9))"
50703494,-68.7,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",1,1,1,,,,"7406:208:496","POLYGON((-68.6 40.9,-68.7 40.9,-68.7 41,-68.6 41,-68.6 40.9))"
50703496,-69.0,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes;Prionace glauca","2280","2021-08-17","2021-08-17",4,5,2,,,,"7406:208:499","POLYGON((-68.9 40.9,-69 40.9,-69 41,-68.9 41,-68.9 40.9))"
50703518,-69.0,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",9,15,1,,,,"7406:209:390","POLYGON((-69 40.9,-69.1 40.9,-69.1 41,-69 41,-69 40.9))"
50703520,-69.2,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis","2280","2021-08-17","2021-08-17",1,25,1,,,,"7406:209:392","POLYGON((-69.2 40.9,-69.3 40.9,-69.3 41,-69.2 41,-69.2 40.9))"
50703519,-69.1,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-17","2021-08-17",4,6,1,,,,"7406:209:391","POLYGON((-69.1 40.9,-69.2 40.9,-69.2 41,-69.1 41,-69.1 40.9))"
50703516,-69.4,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis;Mola mola","2280","2021-08-16","2021-09-14",2,12,2,,,,"7406:209:383","POLYGON((-69.3 40.8,-69.4 40.8,-69.4 40.9,-69.3 40.9,-69.3 40.8))"
50703511,-69.3,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-16","2021-08-16",3,4,1,,,,"7406:209:373","POLYGON((-69.3 40.7,-69.4 40.7,-69.4 40.8,-69.3 40.8,-69.3 40.7))"
50703514,-69.4,40.8,"NOAA Northeast Fisheries Science Center (NEFSC)","Dermochelys coriacea;Megaptera novaeangliae;Physeter macrocephalus","2280","2021-08-01","2021-08-01",3,3,3,,,,"7406:209:374","POLYGON((-69.4 40.7,-69.5 40.7,-69.5 40.8,-69.4 40.8,-69.4 40.7))"
50703517,-69.5,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-16","2021-08-16",1,1,1,,,,"7406:209:384","POLYGON((-69.4 40.8,-69.5 40.8,-69.5 40.9,-69.4 40.9,-69.4 40.8))"
50703524,-69.6,41.0,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-01","2021-08-01",1,1,1,,,,"7406:209:496","POLYGON((-69.6 40.9,-69.7 40.9,-69.7 41,-69.6 41,-69.6 40.9))"
50703523,-69.5,40.9,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis;Mola mola;Prionace glauca","2280","2021-08-01","2021-08-16",3,10,3,,,,"7406:209:485","POLYGON((-69.5 40.8,-69.6 40.8,-69.6 40.9,-69.5 40.9,-69.5 40.8))"
50703505,-69.5,40.6,"NOAA Northeast Fisheries Science Center (NEFSC)","Chondrichthyes","2280","2021-08-01","2021-08-01",1,1,1,,,,"7406:209:354","POLYGON((-69.4 40.5,-69.5 40.5,-69.5 40.6,-69.4 40.6,-69.4 40.5))"
50703510,-69.4,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinidae;Eubalaena glacialis;Prionace glauca","2280","2021-08-01","2021-08-01",3,42,3,,,,"7406:209:364","POLYGON((-69.4 40.6,-69.5 40.6,-69.5 40.7,-69.4 40.7,-69.4 40.6))"
50703507,-69.2,40.7,"NOAA Northeast Fisheries Science Center (NEFSC)","Delphinus delphis;Lagenorhynchus acutus","2280","2021-08-16","2021-08-16",3,28,2,,,,"7406:209:361","POLYGON((-69.1 40.6,-69.2 40.6,-69.2 40.7,-69.1 40.7,-69.1 40.6))"
50703504,-69.5,40.5,"NOAA Northeast Fisheries Science Center (NEFSC)","Elasmobranchii;Prionace glauca;Tursiops truncatus","2280","2021-08-01","2021-09-14",3,27,3,,,,"7406:209:245","POLYGON((-69.5 40.4,-69.6 40.4,-69.6 40.5,-69.5 40.5,-69.5 40.4))"
50703499,-69.6,40.2,"NOAA Northeast Fisheries Science Center (NEFSC)","Sphyrna","2280","2021-09-14","2021-09-14",1,1,1,,,,"7406:209:226","POLYGON((-69.6 40.2,-69.7 40.2,-69.7 40.3,-69.6 40.3,-69.6 40.2))"
50703501,-69.6,40.4,"NOAA Northeast Fisheries Science Center (NEFSC)","Mola mola;Prionace glauca","2280","2021-09-14","2021-09-14",2,2,2,,,,"7406:209:235","POLYGON((-69.5 40.3,-69.6 40.3,-69.6 40.4,-69.5 40.4,-69.5 40.3))"
